"C_Code","Year","Life_ex_value"
"LBY","1988","  68.60 "
"LBY","1989","  69.00 "
"LBY","1990","  69.40 "
"LBY","1991","  69.80 "
"LBY","1992","  70.20 "
"LBY","1993","  70.40 "
"LBY","1994","  70.70 "
"LBY","1995","  71.10 "
"LBY","1996","  71.30 "
"LBY","1997","  71.10 "
"LBY","1998","  71.10 "
"LBY","1999","  71.10 "
"LBY","2000","  70.70 "
"LBY","2001","  70.90 "
"LBY","2002","  71.00 "
"LBY","2003","  71.10 "
"LBY","2004","  71.50 "
"LBY","2005","  71.60 "
"LBY","2006","  71.70 "
"LBY","2007","  71.90 "
"LBY","2008","  72.30 "
"LBY","2009","  72.40 "
"LBY","2010","  72.40 "
"LBY","2011","  70.10 "
"LBY","2012","  72.20 "
"LBY","2013","  72.30 "
"LBY","2014","  71.50 "
"LBY","2015","  71.70 "
"LBY","2016","  71.80 "
"LBY","2017","  72.50 "
"LBY","2018","  72.80 "
"LBY","2019","  72.50 "
"LBY","2020","  72.50 "
"LBY","2021","  71.90 "
"LIE","1950","  62.30 "
"LIE","1951","  62.00 "
"LIE","1952","  57.20 "
"LIE","1953","  55.80 "
"LIE","1954","  54.10 "
"LIE","1955","  60.30 "
"LIE","1956","  57.30 "
"LIE","1957","  59.70 "
"LIE","1958","  58.60 "
"LIE","1959","  63.10 "
"LIE","1960","  64.10 "
"LIE","1961","  63.50 "
"LIE","1962","  59.70 "
"LIE","1963","  60.80 "
"LIE","1964","  61.80 "
"LIE","1965","  61.80 "
"LIE","1966","  63.70 "
"LIE","1967","  66.00 "
"LIE","1968","  62.30 "
"LIE","1969","  64.40 "
"LIE","1970","  65.20 "
"LIE","1971","  61.30 "
"LIE","1972","  68.10 "
"LIE","1973","  64.20 "
"LIE","1974","  70.00 "
"LIE","1975","  66.20 "
"LIE","1976","  67.00 "
"LIE","1977","  71.60 "
"LIE","1978","  70.30 "
"LIE","1979","  70.00 "
"LIE","1980","  66.30 "
"LIE","1981","  67.40 "
"LIE","1982","  69.50 "
"LIE","1983","  71.40 "
"LIE","1984","  68.80 "
"LIE","1985","  69.50 "
"LIE","1986","  73.40 "
"LIE","1987","  70.20 "
"LIE","1988","  74.30 "
"LIE","1989","  74.50 "
"LIE","1990","  75.90 "
"LIE","1991","  76.50 "
"LIE","1992","  77.20 "
"LIE","1993","  76.70 "
"LIE","1994","  78.60 "
"LIE","1995","  77.60 "
"LIE","1996","  76.80 "
"LIE","1997","  76.10 "
"LIE","1998","  77.80 "
"LIE","1999","  79.30 "
"LIE","2000","  77.00 "
"LIE","2001","  79.50 "
"LIE","2002","  79.90 "
"LIE","2003","  80.20 "
"LIE","2004","  82.00 "
"LIE","2005","  80.80 "
"LIE","2006","  81.20 "
"LIE","2007","  81.50 "
"LIE","2008","  82.90 "
"LIE","2009","  81.70 "
"LIE","2010","  82.00 "
"LIE","2011","  81.90 "
"LIE","2012","  82.50 "
"LIE","2013","  82.40 "
"LIE","2014","  82.20 "
"LIE","2015","  82.80 "
"LIE","2016","  82.40 "
"LIE","2017","  83.90 "
"LIE","2018","  83.10 "
"LIE","2019","  84.30 "
"LIE","2020","  82.80 "
"LIE","2021","  83.30 "
"LTU","1900","  41.70 "
"LTU","1925","  50.50 "
"LTU","1950","  66.10 "
"LTU","1951","  66.10 "
"LTU","1952","  66.20 "
"LTU","1953","  66.20 "
"LTU","1954","  66.20 "
"LTU","1955","  66.20 "
"LTU","1956","  66.40 "
"LTU","1957","  67.60 "
"LTU","1958","  68.60 "
"LTU","1959","  69.60 "
"LTU","1960","  70.80 "
"LTU","1961","  70.70 "
"LTU","1962","  69.50 "
"LTU","1963","  70.90 "
"LTU","1964","  72.10 "
"LTU","1965","  71.40 "
"LTU","1966","  71.60 "
"LTU","1967","  71.60 "
"LTU","1968","  71.30 "
"LTU","1969","  70.90 "
"LTU","1970","  70.70 "
"LTU","1971","  71.70 "
"LTU","1972","  70.90 "
"LTU","1973","  71.30 "
"LTU","1974","  71.40 "
"LTU","1975","  70.90 "
"LTU","1976","  71.00 "
"LTU","1977","  70.90 "
"LTU","1978","  70.60 "
"LTU","1979","  70.50 "
"LTU","1980","  70.40 "
"LTU","1981","  70.70 "
"LTU","1982","  71.20 "
"LTU","1983","  70.90 "
"LTU","1984","  70.30 "
"LTU","1985","  70.30 "
"LTU","1986","  71.90 "
"LTU","1987","  71.60 "
"LTU","1988","  71.50 "
"LTU","1989","  71.40 "
"LTU","1990","  71.00 "
"LTU","1991","  70.60 "
"LTU","1992","  70.40 "
"LTU","1993","  69.00 "
"LTU","1994","  68.90 "
"LTU","1995","  69.30 "
"LTU","1996","  70.20 "
"LTU","1997","  70.90 "
"LTU","1998","  71.20 "
"LTU","1999","  71.60 "
"LTU","2000","  72.10 "
"LTU","2001","  71.80 "
"LTU","2002","  71.80 "
"LTU","2003","  72.10 "
"LTU","2004","  72.20 "
"LTU","2005","  71.70 "
"LTU","2006","  71.60 "
"LTU","2007","  71.50 "
"LTU","2008","  72.40 "
"LTU","2009","  73.20 "
"LTU","2010","  73.40 "
"LTU","2011","  73.90 "
"LTU","2012","  74.20 "
"LTU","2013","  74.30 "
"LTU","2014","  74.80 "
"LTU","2015","  74.60 "
"LTU","2016","  74.90 "
"LTU","2017","  75.40 "
"LTU","2018","  75.70 "
"LTU","2019","  76.20 "
"LTU","2020","  75.10 "
"LTU","2021","  73.70 "
"LUX","1901","  47.98 "
"LUX","1902","  48.06 "
"LUX","1903","  46.91 "
"LUX","1904","  44.83 "
"LUX","1905","  46.21 "
"LUX","1906","  46.59 "
"LUX","1907","  49.00 "
"LUX","1908","  46.46 "
"LUX","1909","  47.79 "
"LUX","1910","  49.66 "
"LUX","1911","  46.38 "
"LUX","1912","  48.88 "
"LUX","1913","  50.24 "
"LUX","1914","  50.07 "
"LUX","1915","  51.47 "
"LUX","1916","  50.12 "
"LUX","1917","  48.05 "
"LUX","1918","  42.33 "
"LUX","1919","  44.68 "
"LUX","1920","  54.62 "
"LUX","1921","  56.21 "
"LUX","1922","  55.27 "
"LUX","1923","  54.68 "
"LUX","1924","  56.76 "
"LUX","1925","  54.79 "
"LUX","1926","  53.41 "
"LUX","1927","  55.86 "
"LUX","1928","  55.35 "
"LUX","1929","  52.70 "
"LUX","1930","  56.80 "
"LUX","1931","  57.59 "
"LUX","1932","  56.66 "
"LUX","1933","  58.32 "
"LUX","1934","  59.90 "
"LUX","1935","  59.10 "
"LUX","1936","  61.20 "
"LUX","1937","  61.06 "
"LUX","1938","  59.20 "
"LUX","1939","  60.35 "
"LUX","1940","  61.95 "
"LUX","1941","  59.99 "
"LUX","1942","  58.33 "
"LUX","1943","  54.32 "
"LUX","1944","  47.84 "
"LUX","1945","  49.40 "
"LUX","1946","  61.61 "
"LUX","1947","  63.06 "
"LUX","1948","  64.49 "
"LUX","1949","  64.84 "
"LUX","1950","  66.40 "
"LUX","1951","  66.60 "
"LUX","1952","  67.20 "
"LUX","1953","  65.30 "
"LUX","1954","  67.60 "
"LUX","1955","  67.40 "
"LUX","1956","  67.10 "
"LUX","1957","  67.00 "
"LUX","1958","  68.40 "
"LUX","1959","  68.50 "
"LUX","1960","  68.60 "
"LUX","1961","  69.30 "
"LUX","1962","  68.10 "
"LUX","1963","  68.70 "
"LUX","1964","  69.30 "
"LUX","1965","  69.00 "
"LUX","1966","  69.20 "
"LUX","1967","  69.20 "
"LUX","1968","  69.70 "
"LUX","1969","  69.50 "
"LUX","1970","  69.60 "
"LUX","1971","  69.20 "
"LUX","1972","  70.30 "
"LUX","1973","  70.20 "
"LUX","1974","  70.20 "
"LUX","1975","  70.30 "
"LUX","1976","  70.00 "
"LUX","1977","  71.50 "
"LUX","1978","  71.50 "
"LUX","1979","  72.40 "
"LUX","1980","  72.30 "
"LUX","1981","  72.50 "
"LUX","1982","  72.70 "
"LUX","1983","  72.90 "
"LUX","1984","  73.20 "
"LUX","1985","  73.70 "
"LUX","1986","  74.10 "
"LUX","1987","  74.20 "
"LUX","1988","  74.90 "
"LUX","1989","  74.70 "
"LUX","1990","  75.60 "
"LUX","1991","  75.80 "
"LUX","1992","  75.40 "
"LUX","1993","  75.90 "
"LUX","1994","  76.50 "
"LUX","1995","  76.70 "
"LUX","1996","  76.60 "
"LUX","1997","  76.90 "
"LUX","1998","  77.00 "
"LUX","1999","  77.60 "
"LUX","2000","  77.80 "
"LUX","2001","  78.20 "
"LUX","2002","  78.40 "
"LUX","2003","  77.80 "
"LUX","2004","  79.20 "
"LUX","2005","  79.40 "
"LUX","2006","  79.40 "
"LUX","2007","  79.50 "
"LUX","2008","  80.50 "
"LUX","2009","  80.60 "
"LUX","2010","  80.60 "
"LUX","2011","  80.80 "
"LUX","2012","  81.00 "
"LUX","2013","  81.40 "
"LUX","2014","  81.70 "
"LUX","2015","  81.80 "
"LUX","2016","  82.10 "
"LUX","2017","  81.70 "
"LUX","2018","  81.80 "
"LUX","2019","  82.10 "
"LUX","2020","  81.40 "
"LUX","2021","  82.60 "
"MAC","1950","  59.80 "
"MAC","1951","  60.30 "
"MAC","1952","  60.60 "
"MAC","1953","  61.20 "
"MAC","1954","  61.70 "
"MAC","1955","  62.30 "
"MAC","1956","  62.90 "
"MAC","1957","  63.40 "
"MAC","1958","  64.10 "
"MAC","1959","  64.50 "
"MAC","1960","  65.00 "
"MAC","1961","  65.50 "
"MAC","1962","  65.90 "
"MAC","1963","  66.40 "
"MAC","1964","  66.80 "
"MAC","1965","  67.20 "
"MAC","1966","  67.60 "
"MAC","1967","  68.00 "
"MAC","1968","  68.40 "
"MAC","1969","  68.80 "
"MAC","1970","  69.20 "
"MAC","1971","  69.60 "
"MAC","1972","  70.00 "
"MAC","1973","  70.60 "
"MAC","1974","  71.00 "
"MAC","1975","  71.40 "
"MAC","1976","  71.80 "
"MAC","1977","  72.30 "
"MAC","1978","  72.70 "
"MAC","1979","  73.10 "
"MAC","1980","  73.50 "
"MAC","1981","  73.90 "
"MAC","1982","  74.30 "
"MAC","1983","  74.70 "
"MAC","1984","  75.10 "
"MAC","1985","  75.50 "
"MAC","1986","  75.90 "
"MAC","1987","  76.30 "
"MAC","1988","  76.60 "
"MAC","1989","  77.00 "
"MAC","1990","  77.40 "
"MAC","1991","  77.90 "
"MAC","1992","  78.30 "
"MAC","1993","  78.60 "
"MAC","1994","  79.00 "
"MAC","1995","  79.30 "
"MAC","1996","  80.00 "
"MAC","1997","  80.20 "
"MAC","1998","  80.40 "
"MAC","1999","  80.70 "
"MAC","2000","  81.00 "
"MAC","2001","  81.20 "
"MAC","2002","  81.30 "
"MAC","2003","  81.50 "
"MAC","2004","  81.70 "
"MAC","2005","  82.00 "
"MAC","2006","  82.30 "
"MAC","2007","  82.50 "
"MAC","2008","  82.90 "
"MAC","2009","  83.30 "
"MAC","2010","  83.10 "
"MAC","2011","  83.20 "
"MAC","2012","  83.30 "
"MAC","2013","  83.70 "
"MAC","2014","  83.90 "
"MAC","2015","  84.00 "
"MAC","2016","  84.20 "
"MAC","2017","  84.60 "
"MAC","2018","  84.90 "
"MAC","2019","  85.00 "
"MAC","2020","  85.20 "
"MAC","2021","  85.40 "
"MDG","1950","  39.60 "
"MDG","1951","  39.90 "
"MDG","1952","  40.20 "
"MDG","1953","  40.60 "
"MDG","1954","  40.90 "
"MDG","1955","  41.30 "
"MDG","1956","  41.60 "
"MDG","1957","  42.00 "
"MDG","1958","  42.40 "
"MDG","1959","  42.80 "
"MDG","1960","  43.20 "
"MDG","1961","  43.60 "
"MDG","1962","  44.10 "
"MDG","1963","  44.40 "
"MDG","1964","  44.90 "
"MDG","1965","  45.20 "
"MDG","1966","  45.60 "
"MDG","1967","  46.00 "
"MDG","1968","  46.50 "
"MDG","1969","  47.00 "
"MDG","1970","  47.50 "
"MDG","1971","  47.90 "
"MDG","1972","  48.30 "
"MDG","1973","  48.80 "
"MDG","1974","  49.20 "
"MDG","1975","  49.50 "
"MDG","1976","  49.70 "
"MDG","1977","  49.80 "
"MDG","1978","  49.80 "
"MDG","1979","  49.90 "
"MDG","1980","  49.80 "
"MDG","1981","  49.70 "
"MDG","1982","  49.60 "
"MDG","1983","  49.60 "
"MDG","1984","  49.50 "
"MDG","1985","  49.60 "
"MDG","1986","  49.80 "
"MDG","1987","  50.20 "
"MDG","1988","  50.60 "
"MDG","1989","  51.10 "
"MDG","1990","  51.70 "
"MDG","1991","  52.40 "
"MDG","1992","  53.00 "
"MDG","1993","  53.90 "
"MDG","1994","  54.40 "
"MDG","1995","  55.00 "
"MDG","1996","  55.50 "
"MDG","1997","  56.20 "
"MDG","1998","  56.90 "
"MDG","1999","  57.40 "
"MDG","2000","  57.90 "
"MDG","2001","  58.60 "
"MDG","2002","  58.90 "
"MDG","2003","  59.50 "
"MDG","2004","  60.10 "
"MDG","2005","  60.60 "
"MDG","2006","  61.30 "
"MDG","2007","  61.80 "
"MDG","2008","  62.10 "
"MDG","2009","  62.70 "
"MDG","2010","  62.90 "
"MDG","2011","  63.50 "
"MDG","2012","  63.50 "
"MDG","2013","  64.00 "
"MDG","2014","  64.30 "
"MDG","2015","  64.30 "
"MDG","2016","  65.00 "
"MDG","2017","  65.10 "
"MDG","2018","  65.30 "
"MDG","2019","  65.90 "
"MDG","2020","  65.20 "
"MDG","2021","  64.50 "
"MWI","1950","  32.70 "
"MWI","1951","  32.80 "
"MWI","1952","  32.90 "
"MWI","1953","  33.10 "
"MWI","1954","  33.40 "
"MWI","1955","  33.80 "
"MWI","1956","  34.20 "
"MWI","1957","  34.50 "
"MWI","1958","  34.80 "
"MWI","1959","  35.00 "
"MWI","1960","  35.20 "
"MWI","1961","  35.30 "
"MWI","1962","  35.70 "
"MWI","1963","  35.60 "
"MWI","1964","  35.70 "
"MWI","1965","  35.70 "
"MWI","1966","  35.90 "
"MWI","1967","  35.90 "
"MWI","1968","  36.00 "
"MWI","1969","  36.30 "
"MWI","1970","  36.70 "
"MWI","1971","  37.20 "
"MWI","1972","  37.90 "
"MWI","1973","  38.50 "
"MWI","1974","  39.30 "
"MWI","1975","  40.20 "
"MWI","1976","  41.20 "
"MWI","1977","  42.20 "
"MWI","1978","  43.30 "
"MWI","1979","  44.30 "
"MWI","1980","  45.10 "
"MWI","1981","  45.70 "
"MWI","1982","  46.00 "
"MWI","1983","  46.00 "
"MWI","1984","  45.60 "
"MWI","1985","  44.90 "
"MWI","1986","  44.30 "
"MWI","1987","  43.80 "
"MWI","1988","  43.40 "
"MWI","1989","  43.30 "
"MWI","1990","  43.30 "
"MWI","1991","  43.30 "
"MWI","1992","  43.40 "
"MWI","1993","  43.40 "
"MWI","1994","  43.60 "
"MWI","1995","  43.60 "
"MWI","1996","  43.40 "
"MWI","1997","  43.10 "
"MWI","1998","  42.80 "
"MWI","1999","  43.60 "
"MWI","2000","  44.50 "
"MWI","2001","  45.90 "
"MWI","2002","  47.20 "
"MWI","2003","  48.80 "
"MWI","2004","  50.50 "
"MWI","2005","  52.00 "
"MWI","2006","  53.20 "
"MWI","2007","  53.90 "
"MWI","2008","  54.60 "
"MWI","2009","  55.40 "
"MWI","2010","  56.40 "
"MWI","2011","  57.50 "
"MWI","2012","  58.70 "
"MWI","2013","  59.70 "
"MWI","2014","  60.90 "
"MWI","2015","  61.40 "
"MWI","2016","  62.20 "
"MWI","2017","  63.00 "
"MWI","2018","  63.30 "
"MWI","2019","  64.10 "
"MWI","2020","  63.70 "
"MWI","2021","  62.90 "
"MYS","1950","  47.00 "
"MYS","1951","  47.80 "
"MYS","1952","  48.90 "
"MYS","1953","  49.90 "
"MYS","1954","  50.90 "
"MYS","1955","  51.80 "
"MYS","1956","  52.70 "
"MYS","1957","  53.60 "
"MYS","1958","  54.60 "
"MYS","1959","  55.60 "
"MYS","1960","  56.50 "
"MYS","1961","  57.40 "
"MYS","1962","  58.40 "
"MYS","1963","  59.30 "
"MYS","1964","  60.10 "
"MYS","1965","  61.00 "
"MYS","1966","  61.40 "
"MYS","1967","  61.80 "
"MYS","1968","  62.20 "
"MYS","1969","  62.60 "
"MYS","1970","  63.10 "
"MYS","1971","  63.60 "
"MYS","1972","  64.10 "
"MYS","1973","  64.60 "
"MYS","1974","  65.20 "
"MYS","1975","  65.70 "
"MYS","1976","  66.30 "
"MYS","1977","  66.80 "
"MYS","1978","  67.30 "
"MYS","1979","  67.80 "
"MYS","1980","  68.20 "
"MYS","1981","  68.90 "
"MYS","1982","  69.20 "
"MYS","1983","  69.60 "
"MYS","1984","  69.90 "
"MYS","1985","  70.30 "
"MYS","1986","  70.50 "
"MYS","1987","  70.70 "
"MYS","1988","  70.90 "
"MYS","1989","  71.10 "
"MYS","1990","  71.30 "
"MYS","1991","  71.40 "
"MYS","1992","  71.50 "
"MYS","1993","  71.80 "
"MYS","1994","  72.20 "
"MYS","1995","  72.40 "
"MYS","1996","  72.30 "
"MYS","1997","  72.30 "
"MYS","1998","  72.20 "
"MYS","1999","  72.30 "
"MYS","2000","  72.80 "
"MYS","2001","  73.30 "
"MYS","2002","  73.60 "
"MYS","2003","  73.80 "
"MYS","2004","  73.90 "
"MYS","2005","  74.10 "
"MYS","2006","  74.20 "
"MYS","2007","  74.20 "
"MYS","2008","  74.30 "
"MYS","2009","  74.20 "
"MYS","2010","  74.40 "
"MYS","2011","  74.70 "
"MYS","2012","  74.90 "
"MYS","2013","  75.00 "
"MYS","2014","  75.10 "
"MYS","2015","  75.10 "
"MYS","2016","  75.30 "
"MYS","2017","  75.50 "
"MYS","2018","  75.60 "
"MYS","2019","  75.80 "
"MYS","2020","  75.90 "
"MYS","2021","  74.90 "
"MDV","1950","  37.40 "
"MDV","1951","  37.00 "
"MDV","1952","  37.00 "
"MDV","1953","  36.50 "
"MDV","1954","  36.80 "
"MDV","1955","  36.90 "
"MDV","1956","  37.10 "
"MDV","1957","  37.40 "
"MDV","1958","  37.70 "
"MDV","1959","  38.10 "
"MDV","1960","  38.50 "
"MDV","1961","  39.00 "
"MDV","1962","  39.50 "
"MDV","1963","  40.10 "
"MDV","1964","  40.70 "
"MDV","1965","  41.40 "
"MDV","1966","  42.10 "
"MDV","1967","  42.80 "
"MDV","1968","  43.60 "
"MDV","1969","  44.30 "
"MDV","1970","  45.10 "
"MDV","1971","  46.10 "
"MDV","1972","  47.10 "
"MDV","1973","  48.20 "
"MDV","1974","  49.40 "
"MDV","1975","  50.50 "
"MDV","1976","  51.60 "
"MDV","1977","  52.60 "
"MDV","1978","  51.10 "
"MDV","1979","  54.70 "
"MDV","1980","  55.60 "
"MDV","1981","  56.40 "
"MDV","1982","  57.30 "
"MDV","1983","  58.10 "
"MDV","1984","  58.90 "
"MDV","1985","  59.70 "
"MDV","1986","  60.50 "
"MDV","1987","  61.30 "
"MDV","1988","  62.10 "
"MDV","1989","  62.80 "
"MDV","1990","  63.60 "
"MDV","1991","  64.30 "
"MDV","1992","  65.00 "
"MDV","1993","  65.70 "
"MDV","1994","  66.50 "
"MDV","1995","  67.50 "
"MDV","1996","  68.70 "
"MDV","1997","  69.20 "
"MDV","1998","  69.60 "
"MDV","1999","  70.10 "
"MDV","2000","  70.90 "
"MDV","2001","  72.20 "
"MDV","2002","  73.30 "
"MDV","2003","  74.10 "
"MDV","2004","  73.50 "
"MDV","2005","  74.80 "
"MDV","2006","  75.10 "
"MDV","2007","  75.70 "
"MDV","2008","  76.50 "
"MDV","2009","  77.10 "
"MDV","2010","  77.70 "
"MDV","2011","  78.10 "
"MDV","2012","  78.70 "
"MDV","2013","  79.10 "
"MDV","2014","  79.40 "
"MDV","2015","  79.70 "
"MDV","2016","  79.90 "
"MDV","2017","  79.90 "
"MDV","2018","  80.00 "
"MDV","2019","  80.10 "
"MDV","2020","  79.90 "
"MDV","2021","  79.90 "
"MLI","1950","  28.20 "
"MLI","1951","  28.30 "
"MLI","1952","  28.50 "
"MLI","1953","  28.80 "
"MLI","1954","  29.00 "
"MLI","1955","  29.10 "
"MLI","1956","  29.40 "
"MLI","1957","  29.50 "
"MLI","1958","  29.60 "
"MLI","1959","  29.70 "
"MLI","1960","  29.80 "
"MLI","1961","  29.80 "
"MLI","1962","  29.90 "
"MLI","1963","  30.20 "
"MLI","1964","  30.40 "
"MLI","1965","  30.60 "
"MLI","1966","  30.90 "
"MLI","1967","  31.20 "
"MLI","1968","  31.60 "
"MLI","1969","  32.00 "
"MLI","1970","  32.50 "
"MLI","1971","  32.90 "
"MLI","1972","  33.90 "
"MLI","1973","  34.60 "
"MLI","1974","  35.40 "
"MLI","1975","  36.20 "
"MLI","1976","  37.20 "
"MLI","1977","  38.10 "
"MLI","1978","  39.10 "
"MLI","1979","  40.00 "
"MLI","1980","  40.80 "
"MLI","1981","  41.20 "
"MLI","1982","  41.80 "
"MLI","1983","  42.10 "
"MLI","1984","  42.70 "
"MLI","1985","  43.20 "
"MLI","1986","  44.00 "
"MLI","1987","  44.70 "
"MLI","1988","  45.40 "
"MLI","1989","  45.90 "
"MLI","1990","  46.60 "
"MLI","1991","  47.20 "
"MLI","1992","  47.50 "
"MLI","1993","  47.70 "
"MLI","1994","  47.70 "
"MLI","1995","  47.80 "
"MLI","1996","  47.80 "
"MLI","1997","  48.50 "
"MLI","1998","  49.20 "
"MLI","1999","  49.80 "
"MLI","2000","  50.50 "
"MLI","2001","  51.30 "
"MLI","2002","  52.20 "
"MLI","2003","  52.90 "
"MLI","2004","  53.50 "
"MLI","2005","  54.00 "
"MLI","2006","  54.60 "
"MLI","2007","  54.90 "
"MLI","2008","  55.30 "
"MLI","2009","  55.90 "
"MLI","2010","  56.40 "
"MLI","2011","  56.80 "
"MLI","2012","  57.10 "
"MLI","2013","  57.40 "
"MLI","2014","  57.90 "
"MLI","2015","  58.40 "
"MLI","2016","  58.70 "
"MLI","2017","  59.10 "
"MLI","2018","  59.40 "
"MLI","2019","  59.70 "
"MLI","2020","  58.60 "
"MLI","2021","  58.90 "
"MLT","1950","  61.60 "
"MLT","1951","  62.40 "
"MLT","1952","  63.70 "
"MLT","1953","  64.80 "
"MLT","1954","  63.70 "
"MLT","1955","  66.00 "
"MLT","1956","  65.40 "
"MLT","1957","  65.20 "
"MLT","1958","  67.70 "
"MLT","1959","  67.10 "
"MLT","1960","  68.30 "
"MLT","1961","  68.10 "
"MLT","1962","  68.50 "
"MLT","1963","  67.90 "
"MLT","1964","  68.90 "
"MLT","1965","  68.50 "
"MLT","1966","  68.70 "
"MLT","1967","  69.10 "
"MLT","1968","  69.70 "
"MLT","1969","  68.90 "
"MLT","1970","  69.10 "
"MLT","1971","  69.30 "
"MLT","1972","  70.80 "
"MLT","1973","  70.60 "
"MLT","1974","  71.60 "
"MLT","1975","  71.60 "
"MLT","1976","  71.50 "
"MLT","1977","  71.80 "
"MLT","1978","  71.90 "
"MLT","1979","  72.00 "
"MLT","1980","  72.10 "
"MLT","1981","  72.60 "
"MLT","1982","  70.90 "
"MLT","1983","  72.60 "
"MLT","1984","  73.00 "
"MLT","1985","  73.10 "
"MLT","1986","  73.70 "
"MLT","1987","  74.60 "
"MLT","1988","  74.80 "
"MLT","1989","  75.40 "
"MLT","1990","  76.00 "
"MLT","1991","  75.50 "
"MLT","1992","  75.40 "
"MLT","1993","  76.70 "
"MLT","1994","  76.60 "
"MLT","1995","  77.10 "
"MLT","1996","  76.20 "
"MLT","1997","  77.30 "
"MLT","1998","  77.70 "
"MLT","1999","  77.90 "
"MLT","2000","  77.60 "
"MLT","2001","  79.00 "
"MLT","2002","  78.50 "
"MLT","2003","  78.80 "
"MLT","2004","  79.20 "
"MLT","2005","  79.60 "
"MLT","2006","  79.80 "
"MLT","2007","  80.10 "
"MLT","2008","  80.10 "
"MLT","2009","  80.70 "
"MLT","2010","  81.80 "
"MLT","2011","  81.10 "
"MLT","2012","  81.40 "
"MLT","2013","  82.00 "
"MLT","2014","  82.70 "
"MLT","2015","  83.00 "
"MLT","2016","  83.10 "
"MLT","2017","  83.60 "
"MLT","2018","  83.30 "
"MLT","2019","  83.20 "
"MLT","2020","  83.40 "
"MLT","2021","  83.80 "
"MHL","1950","  52.10 "
"MHL","1951","  52.20 "
"MHL","1952","  52.30 "
"MHL","1953","  52.50 "
"MHL","1954","  52.80 "
"MHL","1955","  52.80 "
"MHL","1956","  52.90 "
"MHL","1957","  52.90 "
"MHL","1958","  53.00 "
"MHL","1959","  53.20 "
"MHL","1960","  53.80 "
"MHL","1961","  54.30 "
"MHL","1962","  54.90 "
"MHL","1963","  55.50 "
"MHL","1964","  56.00 "
"MHL","1965","  56.60 "
"MHL","1966","  57.10 "
"MHL","1967","  57.50 "
"MHL","1968","  57.90 "
"MHL","1969","  58.20 "
"MHL","1970","  58.50 "
"MHL","1971","  58.90 "
"MHL","1972","  59.40 "
"MHL","1973","  59.70 "
"MHL","1974","  60.10 "
"MHL","1975","  60.30 "
"MHL","1976","  60.50 "
"MHL","1977","  60.60 "
"MHL","1978","  60.70 "
"MHL","1979","  60.90 "
"MHL","1980","  61.00 "
"MHL","1981","  61.20 "
"MHL","1982","  61.40 "
"MHL","1983","  61.70 "
"MHL","1984","  61.90 "
"MHL","1985","  62.10 "
"MHL","1986","  62.20 "
"MHL","1987","  62.10 "
"MHL","1988","  62.20 "
"MHL","1989","  62.20 "
"MHL","1990","  62.20 "
"MHL","1991","  62.30 "
"MHL","1992","  62.40 "
"MHL","1993","  62.50 "
"MHL","1994","  62.60 "
"MHL","1995","  62.80 "
"MHL","1996","  63.00 "
"MHL","1997","  63.20 "
"MHL","1998","  63.40 "
"MHL","1999","  63.50 "
"MHL","2000","  63.30 "
"MHL","2001","  63.60 "
"MHL","2002","  63.70 "
"MHL","2003","  63.70 "
"MHL","2004","  63.70 "
"MHL","2005","  63.60 "
"MHL","2006","  63.50 "
"MHL","2007","  63.40 "
"MHL","2008","  63.20 "
"MHL","2009","  63.20 "
"MHL","2010","  63.20 "
"MHL","2011","  63.30 "
"MHL","2012","  63.40 "
"MHL","2013","  63.50 "
"MHL","2014","  63.60 "
"MHL","2015","  63.80 "
"MHL","2016","  64.10 "
"MHL","2017","  64.30 "
"MHL","2018","  64.50 "
"MHL","2019","  64.70 "
"MHL","2020","  65.00 "
"MHL","2021","  65.30 "
"MTQ","1950","  54.20 "
"MTQ","1951","  54.90 "
"MTQ","1952","  55.60 "
"MTQ","1953","  56.20 "
"MTQ","1954","  57.60 "
"MTQ","1955","  59.00 "
"MTQ","1956","  58.90 "
"MTQ","1957","  59.30 "
"MTQ","1958","  59.50 "
"MTQ","1959","  60.10 "
"MTQ","1960","  60.80 "
"MTQ","1961","  61.50 "
"MTQ","1962","  61.90 "
"MTQ","1963","  63.00 "
"MTQ","1964","  63.50 "
"MTQ","1965","  64.30 "
"MTQ","1966","  64.60 "
"MTQ","1967","  64.90 "
"MTQ","1968","  65.10 "
"MTQ","1969","  65.70 "
"MTQ","1970","  65.90 "
"MTQ","1971","  66.60 "
"MTQ","1972","  66.90 "
"MTQ","1973","  67.20 "
"MTQ","1974","  67.60 "
"MTQ","1975","  68.10 "
"MTQ","1976","  68.60 "
"MTQ","1977","  69.10 "
"MTQ","1978","  69.60 "
"MTQ","1979","  70.10 "
"MTQ","1980","  70.60 "
"MTQ","1981","  71.10 "
"MTQ","1982","  71.60 "
"MTQ","1983","  72.10 "
"MTQ","1984","  72.60 "
"MTQ","1985","  73.20 "
"MTQ","1986","  73.50 "
"MTQ","1987","  73.90 "
"MTQ","1988","  74.20 "
"MTQ","1989","  74.50 "
"MTQ","1990","  75.10 "
"MTQ","1991","  75.20 "
"MTQ","1992","  75.40 "
"MTQ","1993","  75.70 "
"MTQ","1994","  76.00 "
"MTQ","1995","  76.30 "
"MTQ","1996","  76.60 "
"MTQ","1997","  76.80 "
"MTQ","1998","  77.10 "
"MTQ","1999","  77.40 "
"MTQ","2000","  77.70 "
